loss,penalty,learning_rate,alpha,max_iter,early_stopping,R_sq,RMSE
squared_error,elasticnet,invscaling,0.01,4500,False,0.517834950824265,77.1809784056705
squared_error,l2,adaptive,0.01,3000,False,0.517763147608712,77.186725023072
squared_error,,invscaling,0.0001,2000,True,0.517737334319474,77.1887908301398
squared_error,l2,adaptive,0.005,2500,True,0.51758119944399,77.2012849415425
squared_error,elasticnet,invscaling,0.0001,2500,True,0.517449822103163,77.2117963572237
squared_epsilon_insensitive,elasticnet,invscaling,0.0005,3000,True,0.517390696903702,77.2165264591277
squared_error,l2,invscaling,0.0001,5000,False,0.517376879202487,77.2176318535406
squared_error,elasticnet,adaptive,0.001,500,True,0.517295175097931,77.2241677302962
squared_epsilon_insensitive,l1,invscaling,0.01,4500,True,0.517175051083404,77.2337759831173
squared_epsilon_insensitive,,invscaling,0.01,1500,True,0.517172019768229,77.2340184307686
squared_error,elasticnet,adaptive,0.0005,2500,True,0.517103429701777,77.2395041301768
squared_error,elasticnet,adaptive,0.001,2000,False,0.517083551174867,77.2410939030752
squared_epsilon_insensitive,,invscaling,0.001,3500,False,0.51698563262199,77.2489244012907
squared_epsilon_insensitive,l1,invscaling,0.0005,5000,True,0.516975796222721,77.2497109693996
squared_error,l1,adaptive,0.05,2500,False,0.51691436827606,77.2546228767415
squared_error,l2,adaptive,0.0005,3500,False,0.516832710001996,77.2611519599803
squared_error,l1,adaptive,0.005,1000,True,0.516778442837424,77.2654906497202
squared_epsilon_insensitive,,invscaling,0.01,5000,True,0.516770529875886,77.2661232750074
squared_error,l1,invscaling,0.1,3500,False,0.516769990900566,77.2661663648068
squared_error,l1,invscaling,0.1,2000,True,0.516750466789289,77.2677272550292
squared_error,elasticnet,adaptive,0.001,5000,False,0.516718321068428,77.2702971338564
squared_error,l2,invscaling,0.0001,2500,True,0.516595329153877,77.2801288920439
squared_epsilon_insensitive,l2,invscaling,0.0005,3500,True,0.516593488039834,77.2802760579731
squared_error,,adaptive,0.0005,2500,True,0.516587986737009,77.2807157924211
squared_error,,adaptive,0.01,2000,True,0.516583325568671,77.281088370623
squared_error,elasticnet,invscaling,0.0005,2500,False,0.516534693402644,77.2849755474629
squared_error,l1,adaptive,0.005,5000,True,0.51646275513633,77.2907252261616
squared_error,,invscaling,0.05,3000,False,0.516387560881068,77.2967346831933
huber,,optimal,0.0001,4000,False,0.516387069926637,77.2967739182932
squared_error,l2,adaptive,0.05,1500,True,0.516351178459565,77.2996421657816
squared_epsilon_insensitive,l1,invscaling,0.001,2500,False,0.516328838826366,77.3014273719428
squared_error,,adaptive,0.005,3500,True,0.516320531483626,77.3020912183179
squared_error,l2,adaptive,0.005,2500,False,0.516307454039678,77.3031362357289
squared_epsilon_insensitive,elasticnet,invscaling,0.001,2500,False,0.516300545164988,77.3036883176028
squared_error,elasticnet,adaptive,0.01,500,True,0.516242903880158,77.3082942264279
squared_error,,adaptive,0.1,1500,True,0.516181490831839,77.3132012214621
squared_error,,invscaling,0.001,2000,False,0.516137926142899,77.3166819168905
squared_error,l2,adaptive,0.0001,500,True,0.516081896495615,77.3211582968856
squared_epsilon_insensitive,l1,invscaling,0.005,4000,False,0.516044015174725,77.324184604714
squared_epsilon_insensitive,elasticnet,invscaling,0.0001,1000,True,0.515931806755141,77.3331481488779
squared_error,,invscaling,0.1,4500,False,0.515868207840398,77.3382281591206
squared_error,elasticnet,adaptive,0.0005,3000,True,0.515833280365317,77.3410178750229
squared_error,l1,adaptive,0.01,1000,False,0.515811093528783,77.3427899225363
squared_error,,adaptive,0.1,3500,False,0.515735066761935,77.3488618206879
squared_error,l2,adaptive,0.01,5000,True,0.515641537082963,77.3563309398034
epsilon_insensitive,l1,optimal,0.0005,1500,False,0.515320760603731,77.3819421207079
squared_epsilon_insensitive,,invscaling,0.01,1000,False,0.515303954126295,77.3832837364454
squared_error,elasticnet,adaptive,0.0001,1000,True,0.515200365419641,77.3915524298857
squared_error,l2,adaptive,0.0005,3000,False,0.515169348036461,77.3940281382722
squared_error,l1,adaptive,0.001,2000,False,0.515122975897541,77.3977292664881
squared_epsilon_insensitive,l1,invscaling,0.0005,4000,True,0.515069819197878,77.4019716773383
squared_error,,adaptive,0.05,4500,True,0.515010206676428,77.4067290476613
squared_error,elasticnet,adaptive,0.01,5000,True,0.514940404371762,77.4122992408483
squared_error,elasticnet,adaptive,0.01,2500,False,0.514885717377168,77.4166629589484
squared_epsilon_insensitive,l2,invscaling,0.001,2000,False,0.514883166463228,77.4168665016931
squared_error,elasticnet,adaptive,0.0005,5000,False,0.514815425682361,77.4222714841262
squared_epsilon_insensitive,elasticnet,invscaling,0.001,500,False,0.514779682259357,77.4251232710344
squared_error,l2,adaptive,0.005,2000,False,0.514562722828355,77.4424311132002
squared_error,l2,adaptive,0.005,1500,False,0.514529681140508,77.4450666597626
squared_error,elasticnet,adaptive,0.0001,500,False,0.514485852636001,77.4485624706443
squared_error,l2,adaptive,0.05,2000,True,0.514455951755284,77.4509473080243
squared_error,l1,invscaling,0.0005,2000,False,0.514437186230563,77.4524439730838
squared_error,l2,adaptive,0.01,2500,False,0.514288712442874,77.4642846437951
epsilon_insensitive,l1,optimal,0.001,3500,True,0.514186070378735,77.472469211725
squared_error,l1,invscaling,0.005,2500,False,0.514118328313496,77.4778704176245
squared_error,elasticnet,adaptive,0.0001,4500,True,0.51399969319368,77.4873285182058
squared_error,l1,adaptive,0.05,500,False,0.51396590030939,77.4900224206307
squared_error,elasticnet,adaptive,0.05,4500,True,0.513763660088599,77.5061426571973
squared_error,elasticnet,adaptive,0.01,1000,False,0.513599013147754,77.5192639195767
squared_error,elasticnet,adaptive,0.001,3000,False,0.51347251230167,77.529343684247
squared_epsilon_insensitive,l2,invscaling,0.05,5000,False,0.513457290718548,77.5305564729886
squared_error,l2,adaptive,0.001,1000,False,0.51338363987364,77.5364243801646
epsilon_insensitive,,optimal,0.001,500,False,0.5133523794398,77.5389148259629
squared_error,,invscaling,0.0005,500,False,0.513179078340032,77.5527198694259
squared_error,,adaptive,0.1,3000,False,0.513141721211199,77.5556953900345
squared_error,l1,invscaling,0.0001,2500,True,0.513137751942047,77.556011538301
squared_error,elasticnet,adaptive,0.005,2500,False,0.513129552711793,77.5566645946033
squared_error,l2,adaptive,0.0001,2000,False,0.513059443184573,77.5622484880012
squared_epsilon_insensitive,elasticnet,invscaling,0.01,1000,False,0.513051043014238,77.5629174950082
squared_error,l1,invscaling,0.01,2000,True,0.512992167948277,77.5676062655626
squared_error,l2,adaptive,0.01,3500,True,0.512990503272037,77.5677388351356
squared_error,elasticnet,invscaling,0.005,4500,False,0.512988072209747,77.5679324368732
squared_epsilon_insensitive,l2,invscaling,0.05,1000,False,0.51286929226298,77.5773910893672
squared_error,,adaptive,0.0001,500,False,0.512829629692247,77.5805492316109
squared_error,elasticnet,adaptive,0.001,1500,True,0.512803619107566,77.5826202612079
squared_error,l2,adaptive,0.005,1000,True,0.512793157431136,77.5834532311811
squared_error,l2,adaptive,0.005,3500,True,0.51278292118889,77.5842682431851
squared_error,l2,adaptive,0.005,1000,False,0.512764687953439,77.5857199564533
squared_error,l1,adaptive,0.1,500,False,0.512730910870093,77.5884091846848
squared_epsilon_insensitive,,invscaling,0.05,3500,False,0.51260617738538,77.5983392762902
squared_error,l2,adaptive,0.0001,5000,True,0.512569338848632,77.6012717665343
squared_error,elasticnet,invscaling,0.005,3000,False,0.51256140456926,77.6019033514071
squared_error,l1,invscaling,0.1,2500,False,0.512500395237936,77.6067596472998
squared_epsilon_insensitive,,invscaling,0.05,1000,False,0.512475678714368,77.6087269770911
squared_error,elasticnet,invscaling,0.0001,3500,False,0.51246387659352,77.60966635795
squared_error,elasticnet,adaptive,0.005,1500,True,0.512439189506951,77.6116312711188
squared_error,l2,invscaling,0.1,2000,False,0.512408248662165,77.6140938678742
squared_error,l2,adaptive,0.05,2500,False,0.512379222495545,77.6164040034413
squared_epsilon_insensitive,,invscaling,0.1,1000,True,0.512322011504283,77.6209571125129
squared_error,l1,adaptive,0.0001,2000,False,0.512298834958856,77.6228015306614
squared_error,,adaptive,0.005,2500,False,0.5122926640188,77.6232926143151
squared_error,elasticnet,adaptive,0.01,5000,False,0.512226689365949,77.6285426856443
squared_error,l2,adaptive,0.005,3000,True,0.512121370378207,77.6369229291732
squared_error,elasticnet,adaptive,0.05,5000,False,0.512052956601757,77.6423661363341
squared_error,l2,adaptive,0.05,3500,False,0.511995032547169,77.6469744511637
squared_error,elasticnet,invscaling,0.001,2000,False,0.511992898893784,77.6471441948752
squared_epsilon_insensitive,l1,invscaling,0.0001,1000,False,0.511982835965161,77.6479447504819
squared_error,,invscaling,0.001,500,True,0.511894617405643,77.6549626187057
squared_error,,adaptive,0.1,4500,True,0.511844319379934,77.658963589426
squared_error,,adaptive,0.0001,2500,False,0.511729018896259,77.6681344213445
squared_error,l1,invscaling,0.1,3000,False,0.511687612698443,77.6714275455377
squared_error,l1,invscaling,0.001,500,True,0.511618502039676,77.676923754264
squared_error,l1,adaptive,0.005,3500,False,0.511514677777048,77.6851799236655
squared_epsilon_insensitive,l1,invscaling,0.005,2000,True,0.5114892329674,77.6872031767556
squared_error,,invscaling,0.01,1000,True,0.511434756908737,77.6915346827784
squared_error,elasticnet,invscaling,0.01,2000,False,0.511384834797253,77.6955038828369
squared_error,,adaptive,0.01,2000,False,0.511359282921382,77.6975353792562
huber,,optimal,0.0001,1000,True,0.511237298575707,77.7072329865588
squared_error,,invscaling,0.05,4000,True,0.511149144798932,77.7142403514841
squared_error,elasticnet,adaptive,0.0001,2000,True,0.510999449350648,77.7261382314434
squared_epsilon_insensitive,l2,invscaling,0.005,500,False,0.510983688412941,77.7273908138285
squared_error,l1,invscaling,0.0001,3500,True,0.510947186428147,77.7302916895534
squared_error,l1,invscaling,0.0005,500,True,0.510904666920367,77.7336706517188
squared_error,l2,adaptive,0.0001,5000,False,0.510836880561624,77.739057229311
squared_error,,invscaling,0.001,3000,True,0.510797326361098,77.7422001932618
epsilon_insensitive,l2,optimal,0.0005,2500,True,0.510764013779464,77.7448471016323
squared_error,l2,adaptive,0.05,3000,True,0.510529912897132,77.7634454479636
squared_error,,invscaling,0.1,3000,False,0.510469394377907,77.7682526703393
squared_error,,invscaling,0.0001,500,True,0.510341005210337,77.7784501396391
squared_error,l1,adaptive,0.1,4000,True,0.510331884397938,77.7791745206435
squared_error,,invscaling,0.0005,4500,True,0.510254754843631,77.785299931568
squared_error,elasticnet,adaptive,0.05,500,False,0.510248751728385,77.7857766617595
squared_error,elasticnet,invscaling,0.005,4000,False,0.510200888739592,77.7895775390531
squared_error,l2,adaptive,0.05,5000,True,0.510142259241414,77.7942331491959
squared_error,,adaptive,0.005,5000,True,0.509925004590948,77.8114823258454
squared_epsilon_insensitive,,invscaling,0.0001,3500,False,0.509917550134342,77.8120741129373
squared_error,l2,invscaling,0.005,3500,False,0.509818159810439,77.8199639845122
squared_error,elasticnet,adaptive,0.001,1500,False,0.509805842691606,77.8209416948679
squared_error,l1,invscaling,0.005,2500,True,0.50977209752188,77.8236202617715
squared_error,elasticnet,invscaling,0.0001,2000,True,0.509763231050484,77.8243240342205
squared_error,l2,invscaling,0.005,500,True,0.509734311682166,77.8266194527232
epsilon_insensitive,,optimal,0.0005,3500,False,0.509720114722694,77.8277462839393
squared_error,l1,invscaling,0.001,4500,True,0.509693010108785,77.8298975672402
squared_error,l1,adaptive,0.0005,5000,False,0.509676801449449,77.831184014197
squared_error,l1,invscaling,0.005,3000,False,0.509674432334125,77.8313720440807
squared_error,elasticnet,adaptive,0.005,3500,True,0.509612430305478,77.8362928056456
squared_error,l1,invscaling,0.1,500,False,0.509554293077988,77.8409065565134
squared_epsilon_insensitive,l2,invscaling,0.1,500,False,0.509390707797746,77.8538871624237
squared_error,,adaptive,0.001,500,False,0.50929442867058,77.8615259665708
squared_error,elasticnet,invscaling,0.0001,1000,True,0.50923461964503,77.866270848613
squared_error,,invscaling,0.001,5000,False,0.5092185181713,77.8675481915973
squared_error,l1,adaptive,0.05,2500,True,0.509181360798935,77.870495836148
squared_error,l1,adaptive,0.01,2500,True,0.508958816856016,77.8881476140868
squared_error,,adaptive,0.05,5000,True,0.508807918838446,77.9001142929174
squared_error,l1,invscaling,0.1,3000,True,0.508802828750006,77.9005179206011
squared_error,,invscaling,0.005,3000,False,0.508710142104137,77.9078673085467
squared_epsilon_insensitive,l1,invscaling,0.005,2000,False,0.5087070670909,77.9081111232158
squared_error,l2,invscaling,0.0001,500,False,0.508613829398971,77.9155034826111
squared_error,,adaptive,0.01,3500,False,0.508513612453022,77.9234484108369
squared_error,,invscaling,0.01,5000,True,0.508432151005747,77.9299058571054
squared_error,l2,invscaling,0.0005,3000,True,0.50835342290138,77.9361461229628
squared_epsilon_insensitive,l1,invscaling,0.05,4000,True,0.508254908416112,77.943954023089
squared_error,elasticnet,adaptive,0.1,3000,True,0.508246906872288,77.9445881620338
squared_epsilon_insensitive,,invscaling,0.01,1500,False,0.508210092363598,77.947505721735
squared_error,l2,adaptive,0.05,2500,True,0.50819224700779,77.948919931679
squared_error,l1,adaptive,0.001,500,True,0.508124011493806,77.9543272276247
squared_error,elasticnet,adaptive,0.05,2500,False,0.507871780244934,77.9743119368908
squared_error,elasticnet,adaptive,0.01,2000,True,0.5078452296968,77.9764152838612
epsilon_insensitive,,optimal,0.0005,2500,False,0.507826186550842,77.9779238559439
squared_error,l1,invscaling,0.05,3500,True,0.507788242015728,77.9809296833191
squared_error,elasticnet,adaptive,0.005,2000,False,0.507688293930982,77.9888466507822
squared_error,,invscaling,0.1,4000,False,0.507683451024888,77.9892302408199
squared_error,,adaptive,0.0005,500,True,0.507473295200159,78.0058741483982
squared_error,elasticnet,adaptive,0.05,2000,True,0.507439911575409,78.0085177357204
squared_error,elasticnet,invscaling,0.0001,5000,False,0.507425153058949,78.0096864067072
squared_epsilon_insensitive,,invscaling,0.001,500,False,0.507419247749128,78.0101540209078
squared_error,elasticnet,adaptive,0.01,2000,False,0.507336052986272,78.0167415319126
squared_error,l2,invscaling,0.0005,500,True,0.507114707296878,78.0342653738212
squared_error,,adaptive,0.0001,4500,True,0.507078887592862,78.0371008342706
squared_error,l2,adaptive,0.01,3000,True,0.506787762414686,78.0601422610205
squared_error,l2,invscaling,0.1,4500,True,0.506626521205519,78.0729009501178
squared_error,l2,invscaling,0.0001,1000,False,0.506616987414653,78.0736552743227
squared_error,l2,adaptive,0.001,3000,False,0.506610899591836,78.0741369458656
epsilon_insensitive,l2,optimal,0.0005,3500,True,0.506450792502058,78.0868036311574
squared_epsilon_insensitive,elasticnet,invscaling,0.01,1000,True,0.506334631065814,78.0959923214332
squared_error,elasticnet,adaptive,0.01,1500,True,0.506193792314118,78.1071316056504
squared_error,l1,adaptive,0.005,2000,False,0.506099829142794,78.1145625011878
squared_epsilon_insensitive,,invscaling,0.1,3500,False,0.506012130562697,78.1214973359443
squared_error,l2,invscaling,0.01,3500,True,0.505957973026522,78.1257795786117
squared_error,l2,adaptive,0.05,4000,False,0.505887495533532,78.1313518907104
squared_error,l2,adaptive,0.001,1000,True,0.505771418884615,78.1405286397796
squared_error,l2,adaptive,0.0005,2500,True,0.505681097663889,78.147668479299
squared_epsilon_insensitive,,invscaling,0.1,4000,True,0.505663165573417,78.149085922923
squared_error,l1,invscaling,0.005,5000,False,0.505623980719362,78.1521832035938
squared_error,,invscaling,0.05,1500,True,0.505598891487993,78.1541662622916
squared_error,,adaptive,0.1,500,True,0.505378786505108,78.1715612549223
squared_error,l1,adaptive,0.0001,5000,True,0.50521613141349,78.1844134708783
squared_error,l1,adaptive,0.001,4000,False,0.505114268733881,78.1924610897585
squared_epsilon_insensitive,l1,invscaling,0.005,2500,True,0.505078722849221,78.1952691827387
squared_error,l1,invscaling,0.1,4000,True,0.504987533822233,78.2024725728748
squared_error,l2,invscaling,0.01,500,True,0.504911277022365,78.2084958965856
squared_error,elasticnet,invscaling,0.0005,5000,False,0.504860757179086,78.2124860704509
